feature_1,feature_2,feature_3,feature_4,feature_5,target
1.7002843976376079,-0.7897875672639292,-0.2569027141914394,1.3874985487113258,-1.1873465938184729,1
-0.5287848030992413,0.5196619893540873,-0.17807995310515146,-0.6945808555411842,-0.3257068723521128,0
1.7634779174485997,-0.25930140435205123,0.4745526202318064,1.5563907277052023,1.4132366523160125,1
-1.1216078275053154,-1.9789937343868131,1.8457109123214999,-0.5802660964540465,-0.8736630095315525,0
-1.1919341668290404,0.9845580956703103,-0.4625798181271402,-1.636654924968531,-0.12194640970204908,0
0.552731917750563,1.078011301845521,-0.42877667299060246,-0.5768451346521152,3.7674908998331267,1
-0.8159809488656138,-0.35728132929521583,0.8097971081901266,0.3278107283267767,0.6582073770885631,0
-0.4966468492282583,-0.18733461872745613,-0.5203488752005583,-0.16635983171696028,0.14432896981169305,0
1.0862255633067737,-0.5239789261878637,-0.9203473443062391,0.5325628360732954,-1.4950506206388763,1
-0.9746752766781589,0.3804372006233603,-1.0477819024588235,2.186430653585946,-0.49205023370599765,0
-0.28213581791058395,-0.5897170866447303,1.4569912202898505,0.3088787206837472,-0.406832840339969,0
-0.11721414993772097,0.8317184738815179,-0.8495221630765967,-0.00980775282160893,-1.1886884648146783,1
0.37854726636081715,-0.14448242185656227,-0.22582461381854704,-0.49308333086881756,-0.8246160727116294,1
0.7321946471782738,-1.2980371397298092,-1.4835039483472174,-0.22280824028396717,0.45695388123113034,0
-0.1035710346168526,0.6863026411881288,-0.07428439789298795,1.6436101584805058,-0.8419819757831445,1
-1.198706280157455,0.4705761114854017,-0.39870106911931935,1.1672524405329954,0.27468985802845386,0
1.0100355762792643,-1.8478941512191525,-0.16763745581026485,1.6587622905017303,-1.650208919103233,0
2.875360329874223,0.1858243677161241,-0.42000934193187317,0.2543383102993607,-1.3476612407866857,1
0.820312643614911,0.5611631331720119,0.03820525828558776,-0.6119547447773479,1.6176134963786664,1
0.5606115059345012,-0.09346757802925014,-0.17886773435830142,0.07847455108550275,0.9057160917910166,1
-0.3756421993107759,-0.4795527403000923,-0.20252609180805425,-0.225633061337013,0.5866599705362832,0
-0.25210429864081185,1.228557247306645,-0.6928601080521515,1.4420596194737072,0.6402462788266902,1
-1.389613447171781,-0.6613485669744853,-0.672154982474308,0.7708645079869842,-0.33618805408880104,0
0.6173322768538437,1.7432349164543406,0.8543118782606882,-1.8439078844804053,0.8978706754136229,1
-0.1357870477669144,-0.7217794772384216,-0.12422021219594426,-1.1578282189625804,-0.6994286517843762,0
1.2879049567742793,0.9401156561620082,1.1928783398952396,-0.26775515891263935,0.8158771637428999,1
-1.0369943973744242,1.8045439770032938,-0.42220769846747247,1.7281537828887341,-0.59249844250555,1
1.3643321376452238,-1.2825234900499203,-0.5620970146780903,-0.6668546923556278,0.7066624809083574,1
-0.30995663661392103,0.47775846944385647,1.063807093910569,0.17942565451375947,0.4918217936979073,1
-0.611117118926047,-0.7210660052076209,-0.1414833136343732,0.4149193847512839,0.4165921241489158,0
-0.48310577765625445,0.8017331971242434,-0.2891785634470498,0.5434411478813883,-1.6045632497379787,1
-0.6089836875703988,1.435829634440762,-0.34635603820636823,0.6185156253611832,-0.8100228395815164,1
-2.088335297647083,1.7750283333355281,1.400167336272007,-0.5496559066207483,0.9925634734012233,0
0.6393219981489847,1.0266076817376926,0.05688046936225267,0.9808476970183667,-0.23725854501740196,1
0.7743039526676175,-0.3315492781632249,0.6522986367353636,-0.6317276570591367,-0.1995282887613252,1
1.2785694008762662,0.7221005395220721,1.0994832115059605,0.9263192298952231,-0.3905782210101046,1
0.7052760193442763,2.6333049239065414,0.437702505648153,-0.3467394969534479,1.0311099802808947,1
0.6559773808298164,1.260351181925018,-1.0500553753322686,-0.44744905489079956,0.18589817913740564,1
-1.678502035751442,2.2339986401027776,0.3854173047460636,-0.0657796922862294,-0.3144300342439425,1
0.18310986750480399,1.1654046209543156,1.3063944503052807,-0.8210061744158416,-0.6540804929979545,1
-1.1332240882267661,-1.1753110617010694,0.8798315194438657,0.4333486600725614,-0.13597578268563426,0
-0.2790857109906289,-0.25414718879456377,0.23774038116614674,2.054820819394985,-0.3210651567986399,0
1.3966198991803633,0.7316631424434683,-0.5037206861863466,-2.2091880190005075,1.0066205906295207,1
0.03221944307050045,-0.9145481510004659,0.9255993233582664,0.36862390861230165,0.14481235974488893,0
-2.6136607715867313,0.7154354722530335,-1.8328546616729968,-2.352256196441985,-0.19946413940509275,0
-1.0015776301943582,-1.9014661179914605,1.093003496392373,0.4144861494682514,-3.718020613699219,0
-0.5675110063822567,-0.04726767920103437,1.2833641387659689,-2.0971647693638564,-0.09017430375070912,0
-0.2256580286872434,0.617605561947819,-0.8596439234117248,-0.684705292402936,0.2611554796125516,1
0.9380238053031029,-1.8288462688497873,0.10891544061076193,0.16750703618386922,-1.3321679340620023,0
0.8367841259304345,0.5815621282488341,-1.7733371647075886,-1.360244301783117,1.1535686856809275,1
0.812148475320061,0.937605300071096,-0.048211995151389124,0.12374350413912627,-0.8317760630621973,1
0.23230697313733406,0.969153022733173,-0.5914117305132959,0.6448204427630428,-1.1661409997270678,1
-0.29510767316861614,-1.6040794608004847,-1.3103281454889226,0.787461542231271,-1.013089522138983,0
-0.3616760044816639,-1.3860595868764163,0.26895353858751725,-1.3207236938727573,-0.8251241449174974,0
0.43211507463865717,1.1864020896761107,1.6491446342788472,0.7709351947553639,-0.23786789541605308,1
0.933958547534789,1.1880587546857735,0.959540442067094,-0.5292691697275035,-0.47130736050912236,1
1.552633856710573,-1.0060622609405228,-0.40083389186615376,0.5309015601735705,-0.1447766635100637,1
0.09362340745936505,-1.2773451842241,1.4704559872419867,1.106812004459165,-0.48602338462116423,0
0.2948258304238789,1.0203861588532634,0.9361064287476396,-0.5473729142666401,-0.565885251715859,1
1.4854307682658052,-1.9014190728920195,2.0519955748265915,0.4573931639605487,-2.251838195452302,0
-1.0868851531619907,0.7177891375009849,-0.26541827561595227,-0.7385020566332358,0.2905279802613337,0
0.8211628130436671,-1.5948300193507012,0.9727040787172665,-1.141543906779255,0.35267611788308617,0
-0.7879492019207696,-1.3835203115397186,1.9242635426042256,1.1659635824056007,1.1940000807561746,0
1.5938116520700392,0.1414797891686396,-1.8852844874360961,-1.3878718714892593,-0.9971934578564794,1
1.4059043627248415,0.7118921656326103,0.7675193211371032,1.1654407040579902,0.6625442846553916,1
1.6447565674588234,0.739132327484744,-1.071722932068339,1.0039578110446672,0.0708890669657124,1
1.5415987070669424,0.18370927109202068,-0.6149689519163738,-1.251924225994654,1.2852422769256895,1
0.8406076375030399,-0.8302123242470223,0.0856007670388933,-0.4953385545599601,0.825300147944753,1
-1.0230943984454723,-0.7736475297986904,0.3479056066929658,-0.05406147450431849,1.2489295905217437,0
0.49477230193594707,0.26680379406375904,1.739641081950505,-1.289790014406529,0.19469508007893133,1
0.8957325978939114,0.713833955944799,0.20883473866778338,0.003383323280681886,0.031180526845619127,1
0.4773520136385418,-0.8704169766825615,0.014139103620495084,-0.5768474488688765,0.629649672308827,0
-0.1145305227779551,-0.6716633970547985,-0.6338710338916203,-0.28522549304246486,1.368875169478477,0
0.156897432396302,-0.5854732232713402,-1.0513909677688233,-1.3224301767819115,0.010558578480442778,0
0.3875966658348588,0.06441652526228624,-1.145318508290242,-1.0994042562242228,-0.6294661610508792,1
-1.0262265821640766,-0.9336276433661554,0.8660776181164598,-0.24954797140822937,0.3987654874706899,0
0.6791429010207963,-0.007768460202363243,-0.8546576629083601,0.40836944845738976,0.30857742363730034,1
0.55491037164978,0.21429920460053645,1.636029907403564,0.7957894304488148,-1.0752829315072392,1
-0.13171692598507637,0.5171284980018883,0.6502313668401192,-1.9323905690009509,-0.977741074152475,1
0.6678942807361692,0.4608576783475257,1.2973045404064494,-0.35754317708474065,-0.4160342034648539,1
1.1636397276807675,-1.2474214887069381,-0.16016451715493754,2.061890506489361,-0.3953136375433284,0
-1.0166672241158177,0.06548826059601008,1.520491293019266,0.2610384640405373,0.48491370114966104,0
1.4706683285906963,0.44909890166583927,-0.3320986365789851,-1.455185974729731,0.5577086589610425,1
1.0163211250602082,-0.6835528613368861,0.01238452417263337,-0.7177928503875453,-0.7773374693769364,1
1.006110391642197,-0.38926162199841013,-1.442029238482772,0.27574250302035885,-1.0322364049911212,1
0.9973324473665062,1.3999999934355136,-1.366437984405092,0.8907018187465526,-1.2572535471260233,1
0.7144219825397251,-1.9663333691014255,-0.6258934904816041,1.1802351503344863,-0.8906758575297324,0
0.0006495934932796722,2.171340147537321,0.438024367251832,1.852931344652783,0.11367795617887895,1
-0.7332949227108788,1.2232023879356095,0.3814662454616205,0.4315887030889689,0.7539848334266068,1
0.5124373074276966,-0.29936138153327524,0.7716938131473953,0.7694872594076788,0.1855329382241484,1
0.1329075662549234,1.631257823337146,0.27236042423036255,1.7345575545605867,0.313421189450472,1
-0.6936524720668178,-0.9576012255955503,-1.6193842009426305,2.069995739683877,-1.277881675158924,0
1.7596289894744994,0.5303766135216504,-0.5300772416785333,-0.015066066060250809,0.8471460775369895,1
0.8405285863733715,-1.386152657772892,-0.4400480451627692,0.2525994831656447,0.3170765478836999,0
-0.3108901623853303,1.5808580435254778,0.47207031274043926,1.8083284303010199,0.3018857560603201,1
-1.5744260005142026,-0.6331797390568101,0.8183573967468649,0.3026865727389534,-0.07681955930526285,0
-0.8380720590384841,0.8744789542022009,-0.7289378509094134,-0.7171638454310458,0.34119826832433914,1
0.4885919980564893,0.22177106319916082,-1.4828507563105564,0.5467138425104694,0.010523259674682152,1
-0.25772836853445324,-0.3614479307257168,0.46105578697247923,-0.3750186430090909,-0.15055009865837793,0
-1.3174763360028183,-0.5309799880069074,1.3766383606172892,1.0058883528397495,1.280459584468107,0
0.2668912033676198,2.5487747584778186,1.3899802321946186,-0.46927835531366646,-0.47911504884141276,1
-0.15874186904874366,-0.6586853394074219,-0.3350630087017015,2.062380374126598,0.21120118328670365,0
-0.40261960692590804,0.5459362772321905,-0.18879664203066043,-0.04166177133427735,-0.7512374644544187,1
-1.2449087500428087,0.6960425315463962,-0.6081608336758854,0.023364044030942485,0.5200278575357968,0
0.33466512117050967,1.1673784417391952,1.2499069121805162,0.30836145476289734,-0.48038368247811686,1
-1.0725479540377765,1.1241040253822114,-0.1523074187663883,-1.42252143642321,0.36062490266016345,1
-0.2126510323868623,-1.087188766146395,0.7066467153224884,0.6500610510607026,0.11354516224872277,0
1.1605669098752522,0.008865911402175231,0.03711206807832029,1.1102623576170516,-0.8613895842061736,1
1.24447986727617,0.6930353456641973,0.9245376501602551,-2.6358485708821577,2.45735300145795,1
-0.12808214664522036,0.32883437882364924,1.6723606234125452,-0.1820986945511472,-0.4518983083121632,1
-3.079454862567734,-0.6698313767148151,-0.15738125201099792,0.17189401177659963,0.5479402589246539,0
0.7552232531837529,-0.4455587963482773,0.26168684976008716,-0.17647938205321692,0.62119193069426,1
-0.9289337758077025,-0.035499198550982346,-0.024145559437879296,0.7293217947587466,-1.2206456618095127,0
-1.3933724362172217,-1.1129695113113147,-0.16103749345463586,-0.3617210555351115,0.300891085623754,0
0.7399262081281386,-0.01817552927581219,-0.6889076599840944,-0.15203904340340507,-0.5787090882258963,1
-1.8497851356628634,0.6091204412096783,-1.2456375444010277,0.004100706036528785,-0.8075930046379246,0
0.7124710479796167,0.5625012885714648,-2.4961795855602404,0.6406893450243788,-0.45756330679153506,1
0.9050806457009959,0.5291807589040294,0.004018320477368918,-0.947502771521418,3.669306165700555,1
0.5026517278119019,-0.8763215730382253,-0.1447435673855958,0.7067143579561677,0.5331893018051914,0
0.20955905637951255,-1.616617702848778,0.7926703820749426,-0.8746985033490459,-0.67946492234599,0
-0.11217658684923669,0.35876846157329045,-0.30192249946279925,0.8412499610942915,-0.033677326750777684,1
-0.48380827730648135,-0.7031085471526444,-1.7619115777150485,-0.30397334893822897,0.855605541465792,0
-1.0819764440333706,0.4053348448120011,0.6690758976190619,-1.8166948142729322,1.325518793552331,0
2.368574331091249,1.5936123682574541,2.354014430161251,0.34037596342320897,0.4148282495636886,1
-0.44460942382616997,0.208380071095566,-0.4184421564384567,-0.3871655250333122,-0.4611535802708173,0
-0.9234605942571376,-0.2107593935003226,0.7962970153312754,0.7858446287250042,0.5912589847349774,0
-0.09324987227772952,-0.7270208134144724,1.1081841750204926,0.6217949228998613,-0.9102616446709064,0
0.5775801862228429,-0.9339308014949133,-1.0803730206892974,1.072023668703121,-1.0617912973394912,0
1.0207711947575215,1.2972284795389761,-0.9540711322531227,0.5704228345207579,1.6078826359654002,1
-0.2280195473893585,-2.426803336528195,0.5308857742613519,0.9941416427864164,-1.0244318619901547,0
-0.19028807381250762,-0.17917389348252863,-0.7037635402113973,1.0431623050754422,0.34369056044990287,0
-0.8011593706625484,1.2013996402020286,-1.40381270646016,1.112990200768969,2.0560233010805864,1
-0.2560999127240749,-1.0056045054201808,0.2839445790844228,-1.1026014702208644,0.9592689919194785,0
0.8652935249822905,-0.058361933907914325,2.2611661780328047,0.7583267428411814,-1.8230461223558394,1
-0.06213451571434471,-0.26566280963685773,-1.5867861781630552,1.877777407310389,0.8513566019993897,0
-0.36709024848313376,0.5799626573311717,-0.8895695434639818,-0.509654011104665,-1.1219509248034294,1
0.17099594963382175,1.4536219609187024,0.4527650360092245,0.6238018427671799,-0.7611141791129246,1
-0.7816821467867536,-0.42900451763343217,-0.6446072542729803,1.6084531929625274,0.9704666480695697,0
-2.1572057014606774,-1.0005640267932956,-0.46602536565263186,0.7905172356355433,1.1432345836095081,0
-0.4865862494152999,-0.6434182062532138,-0.2779595971946094,-0.6742062313810316,0.9705792942401293,0
-2.988826411877378,1.9622589686783654,-0.45189934770986206,-0.17680333473085622,2.503923771322094,0
-0.26444905324941026,1.9800461973741892,-0.2838755708536239,1.4076724040111064,1.4329093323435542,1
0.4115451165048963,0.42868658336897536,-0.6381211875498662,-0.8592868037068686,0.8401293673702299,1
0.987556058556475,0.6207506474478852,0.7729941445459281,0.9196257187472205,0.04875578761290587,1
0.5298899944359697,-0.6244763779942016,-0.44346191671335244,1.0577789639062227,0.8091297511467459,0
0.036283730189591024,1.019023019764309,-0.709371983724534,0.5878485889815728,2.175721641546445,1
-1.0256671413239054,-0.2466886578374215,0.1798229973475563,0.7176364255367623,0.5301507662300124,0
-1.0988122134372122,-0.842773218271359,0.6825714543933213,0.2733242389587685,-0.14711695432095262,0
-0.21000609149602417,0.2548410257609881,0.3185274069590324,0.3937913932421529,-1.1557652801308855,1
-0.8650284507034235,-0.2977848458282034,0.47744227898881586,0.18608848432777117,-0.18990488104588488,0
-0.9621685226580008,0.2189680570489478,1.2425041782846382,0.16679110846338852,1.3462110107935221,0
0.04465284616616452,-0.02630778655964794,-2.064958505230319,-1.4469965834215388,1.3029272868725323,1
-0.8517165074065874,0.35511561779961687,-1.2420044004712292,0.15022826350783144,0.9143336591926202,0
-1.8167932902364916,0.13107252206195613,-0.9838184217855855,0.8425956905445484,-0.6555920736346252,0
-0.21833847000631934,1.8795802141210363,-1.2995138482365225,-0.02778724381776094,0.43132269082897173,1
-0.9496582806454397,0.7527177164550243,0.0961314349827672,-0.4285271174140248,-0.4989266830484205,0
0.5175642924928466,-0.3278625909094479,0.029150236619655143,0.6205149068063963,-1.5965130574837683,1
1.2939814873386182,0.5367390938968645,1.150578651472272,-1.2760065334700603,0.5386877073482245,1
0.760000946056519,-0.5779531577303714,-0.17774472797098315,-2.185607276115392,-1.7794453356278621,1
0.4364469590840538,-0.0015494002150149549,-1.2157060592903435,0.19467942810292918,-0.2171592016563798,1
